latitude,longitude,elevation,heading,Elevation-original
41.7022505709065,-87.9918138818079,227.56448059082,0.743884386881698,232.26448059082
41.7022558713336,-87.9918137914003,227.565167236328,0.745460986641208,232.265167236328
41.7022609304829,-87.9918137032878,227.565380859375,0.744673113648276,232.265380859375
41.7022657686435,-87.9918136192149,227.565579223633,0.743884386881698,232.265579223633
41.7022703962345,-87.9918135383324,227.565808105469,0.743884386881698,232.265808105469
41.702274819836,-87.9918134615352,227.565213012695,0.743621264516094,232.265213012695
41.7022790515121,-87.9918133882956,227.565365600586,0.743621264516094,232.265365600586
41.7022830874242,-87.9918133187513,227.565563964844,0.128204251546726,232.265563964844
41.7022869418298,-87.9918132532695,227.565029907227,358.749457022397,232.265029907227
41.702290605955,-87.9918134640599,227.564343261719,358.331995860325,232.264343261719
41.7022940611558,-87.9918141229867,227.563671875,357.771210008711,232.263671875
41.7022973551393,-87.9918145222125,227.563076782227,357.662254831071,232.263076782227
41.7023004851638,-87.9918149142544,227.56252746582,357.145154869387,232.26252746582
41.7023034698734,-87.9918151618368,227.562008666992,356.027735921173,232.262008666992
41.7023063015911,-87.9918155513769,227.561505126953,355.744310391374,232.261505126953
41.7023089600278,-87.9918162736739,227.560986328125,355.743381485647,232.260986328125
41.702311504406,-87.991816725758,227.560498046875,355.743381485647,232.260498046875
41.7023139424028,-87.9918169780226,227.559948730469,355.743381485647,232.259948730469
41.7023162674379,-87.9918172054073,227.559368896484,355.743381485647,232.259368896484
41.7023184860917,-87.9918174226932,227.558880615234,355.743436127161,232.258880615234
41.7023205967189,-87.9918176307295,227.558392333984,355.743436127161,232.258392333984
41.7023226234474,-87.9918178312375,227.557919311523,356.126582418842,232.257919311523
41.7023245925983,-87.9918180269486,227.55749206543,356.169749214396,232.25749206543
41.7023265343313,-87.991818045838,227.557064819336,356.16980385591,232.257064819336
41.7023284195835,-87.991818166611,227.556423950195,356.516777465746,232.256423950195
41.7023302330008,-87.9918183263794,227.55553894043,356.550272713436,232.25553894043
